TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,35192,53.0,35,35D,351,0,MONTREUIL DES LANDES,Montreuil-des-Landes,Montreuil-des-Landes,3527,
COM,35193,53.0,35,35D,353,0,MONTREUIL LE GAST,Montreuil-le-Gast,Montreuil-le-Gast,3514,
COM,35194,53.0,35,35D,351,0,MONTREUIL SOUS PEROUSE,Montreuil-sous-Pérouse,Montreuil-sous-Pérouse,3527,
COM,35195,53.0,35,35D,353,0,MONTREUIL SUR ILLE,Montreuil-sur-Ille,Montreuil-sur-Ille,3501,
COM,35196,53.0,35,35D,353,0,MORDELLES,Mordelles,Mordelles,3524,
COM,35197,53.0,35,35D,353,0,MOUAZE,Mouazé,Mouazé,3501,
COM,35198,53.0,35,35D,351,0,MOULINS,Moulins,Moulins,3510,
COM,35199,53.0,35,35D,351,0,MOUSSE,Moussé,Moussé,3510,
COM,35200,53.0,35,35D,351,0,MOUTIERS,Moutiers,Moutiers,3510,
COM,35201,53.0,35,35D,353,0,MUEL,Muel,Muel,3515,
COM,35202,53.0,35,35D,352,3,NOE BLANCHE,Noë-Blanche,La Noë-Blanche,3502,
COM,35203,53.0,35,35D,353,3,NOUAYE,Nouaye,La Nouaye,3516,
COM,35204,53.0,35,35D,353,0,NOUVOITOU,Nouvoitou,Nouvoitou,3512,
COM,35205,53.0,35,35D,351,0,NOYAL SOUS BAZOUGES,Noyal-sous-Bazouges,Noyal-sous-Bazouges,3501,
COM,35206,53.0,35,35D,353,0,NOYAL CHATILLON SUR SEICHE,Noyal-Châtillon-sur-Seiche,Noyal-Châtillon-sur-Seiche,3504,
COM,35207,53.0,35,35D,353,0,NOYAL SUR VILAINE,Noyal-sur-Vilaine,Noyal-sur-Vilaine,3505,
COM,35208,53.0,35,35D,353,1,ORGERES,Orgères,Orgères,3512,
COM,35210,53.0,35,35D,353,0,PACE,Pacé,Pacé,3523,
COM,35211,53.0,35,35D,353,0,PAIMPONT,Paimpont,Paimpont,3516,
COM,35212,53.0,35,35D,352,0,PANCE,Pancé,Pancé,3502,
COM,35214,53.0,35,35D,351,0,PARCE,Parcé,Parcé,3508,
COM,35215,53.0,35,35D,351,0,PARIGNE,Parigné,Parigné,3509,
COM,35216,53.0,35,35D,353,0,PARTHENAY DE BRETAGNE,Parthenay-de-Bretagne,Parthenay-de-Bretagne,3514,
COM,35217,53.0,35,35D,351,2,PERTRE,Pertre,Le Pertre,3510,
COM,35218,53.0,35,35D,352,2,PETIT FOUGERAY,Petit-Fougeray,Le Petit-Fougeray,3502,
COM,35219,53.0,35,35D,352,0,PIPRIAC,Pipriac,Pipriac,3517,
COM,35220,53.0,35,35D,353,0,PIRE CHANCE,Piré-Chancé,Piré-Chancé,3505,
COM,35221,53.0,35,35D,352,0,PLECHATEL,Pléchâtel,Pléchâtel,3502,
COM,35222,53.0,35,35D,354,0,PLEINE FOUGERES,Pleine-Fougères,Pleine-Fougères,3507,
COM,35223,53.0,35,35D,353,0,PLELAN LE GRAND,Plélan-le-Grand,Plélan-le-Grand,3516,
COM,35224,53.0,35,35D,354,0,PLERGUER,Plerguer,Plerguer,3507,
COM,35225,53.0,35,35D,354,0,PLESDER,Plesder,Plesder,3506,
COM,35226,53.0,35,35D,354,0,PLEUGUENEUC,Pleugueneuc,Pleugueneuc,3506,
COM,35227,53.0,35,35D,353,0,PLEUMELEUC,Pleumeleuc,Pleumeleuc,3516,
COM,35228,53.0,35,35D,354,0,PLEURTUIT,Pleurtuit,Pleurtuit,3526,
COM,35229,53.0,35,35D,351,0,POCE LES BOIS,Pocé-les-Bois,Pocé-les-Bois,3527,
COM,35230,53.0,35,35D,351,0,POILLEY,Poilley,Poilley,3509,
COM,35231,53.0,35,35D,352,0,POLIGNE,Poligné,Poligné,3502,
COM,35232,53.0,35,35D,351,0,PRINCE,Princé,Princé,3527,
COM,35233,53.0,35,35D,354,0,QUEBRIAC,Québriac,Québriac,3506,
COM,35234,53.0,35,35D,353,0,QUEDILLAC,Quédillac,Quédillac,3515,
COM,35235,53.0,35,35D,351,0,RANNEE,Rannée,Rannée,3510,
COM,35236,53.0,35,35D,352,0,REDON,Redon,Redon,3517,
COM,35237,53.0,35,35D,352,0,RENAC,Renac,Renac,3517,
COM,35238,53.0,35,35D,353,0,RENNES,Rennes,Rennes,3598,
COM,35239,53.0,35,35D,351,0,RETIERS,Retiers,Retiers,3510,
COM,35240,53.0,35,35D,353,2,RHEU,Rheu,Le Rheu,3524,
COM,35241,53.0,35,35D,354,3,RICHARDAIS,Richardais,La Richardais,3526,
COM,35242,53.0,35,35D,351,0,RIMOU,Rimou,Rimou,3501,
COM,35243,53.0,35,35D,351,0,ROMAGNE,Romagné,Romagné,3508,
COM,35244,53.0,35,35D,351,0,ROMAZY,Romazy,Romazy,3501,
COM,35245,53.0,35,35D,353,0,ROMILLE,Romillé,Romillé,3515,
COM,35246,53.0,35,35D,354,0,ROZ LANDRIEUX,Roz-Landrieux,Roz-Landrieux,3507,
COM,35247,53.0,35,35D,354,0,ROZ SUR COUESNON,Roz-sur-Couesnon,Roz-sur-Couesnon,3507,
COM,35248,53.0,35,35D,354,0,SAINS,Sains,Sains,3507,
COM,35249,53.0,35,35D,352,0,SAINTE ANNE SUR VILAINE,Sainte-Anne-sur-Vilaine,Sainte-Anne-sur-Vilaine,3502,
COM,35250,53.0,35,35D,353,0,SAINT ARMEL,Saint-Armel,Saint-Armel,3512,
