TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,22217,53.0,22,22D,223,0,PLOUGRAS,Plougras,Plougras,2220,
COM,22218,53.0,22,22D,223,0,PLOUGRESCANT,Plougrescant,Plougrescant,2227,
COM,22219,53.0,22,22D,224,0,PLOUGUENAST LANGAST,Plouguenast-Langast,Plouguenast-Langast,2210,
COM,22220,53.0,22,22D,222,0,PLOUGUERNEVEL,Plouguernével,Plouguernével,2223,
COM,22221,53.0,22,22D,223,0,PLOUGUIEL,Plouguiel,Plouguiel,2227,
COM,22222,53.0,22,22D,222,0,PLOUHA,Plouha,Plouha,2222,
COM,22223,53.0,22,22D,222,0,PLOUISY,Plouisy,Plouisy,2205,
COM,22224,53.0,22,22D,223,0,PLOULEC H,Ploulec'h,Ploulec'h,2207,
COM,22225,53.0,22,22D,222,0,PLOUMAGOAR,Ploumagoar,Ploumagoar,2205,
COM,22226,53.0,22,22D,223,0,PLOUMILLIAU,Ploumilliau,Ploumilliau,2220,
COM,22227,53.0,22,22D,223,0,PLOUNERIN,Plounérin,Plounérin,2220,
COM,22228,53.0,22,22D,223,0,PLOUNEVEZ MOEDEC,Plounévez-Moëdec,Plounévez-Moëdec,2220,
COM,22229,53.0,22,22D,222,0,PLOUNEVEZ QUINTIN,Plounévez-Quintin,Plounévez-Quintin,2223,
COM,22231,53.0,22,22D,222,0,PLOURAC H,Plourac'h,Plourac'h,2203,
COM,22232,53.0,22,22D,224,0,PLOURHAN,Plourhan,Plourhan,2222,
COM,22233,53.0,22,22D,222,0,PLOURIVO,Plourivo,Plourivo,2211,
COM,22234,53.0,22,22D,222,0,PLOUVARA,Plouvara,Plouvara,2215,
COM,22235,53.0,22,22D,223,0,PLOUZELAMBRE,Plouzélambre,Plouzélambre,2220,
COM,22236,53.0,22,22D,222,0,PLUDUAL,Pludual,Pludual,2222,
COM,22237,53.0,22,22D,221,0,VAL D ARGUENON,Val-d'Arguenon,Val-d'Arguenon,2214,
COM,22238,53.0,22,22D,223,0,PLUFUR,Plufur,Plufur,2220,
COM,22239,53.0,22,22D,221,0,PLUMAUDAN,Plumaudan,Plumaudan,2202,
COM,22240,53.0,22,22D,221,0,PLUMAUGAT,Plumaugat,Plumaugat,2202,
COM,22241,53.0,22,22D,224,0,PLUMIEUX,Plumieux,Plumieux,2209,
COM,22242,53.0,22,22D,224,0,PLURIEN,Plurien,Plurien,2217,
COM,22243,53.0,22,22D,222,0,PLUSQUELLEC,Plusquellec,Plusquellec,2203,
COM,22244,53.0,22,22D,224,0,PLUSSULIEN,Plussulien,Plussulien,2210,
COM,22245,53.0,22,22D,223,0,PLUZUNET,Pluzunet,Pluzunet,2201,
COM,22246,53.0,22,22D,224,0,POMMERET,Pommeret,Pommeret,2206,
COM,22248,53.0,22,22D,222,0,POMMERIT LE VICOMTE,Pommerit-le-Vicomte,Pommerit-le-Vicomte,2205,
COM,22249,53.0,22,22D,222,0,PONT MELVEZ,Pont-Melvez,Pont-Melvez,2203,
COM,22250,53.0,22,22D,222,0,PONTRIEUX,Pontrieux,Pontrieux,2201,
COM,22251,53.0,22,22D,224,0,PORDIC,Pordic,Pordic,2218,
COM,22254,53.0,22,22D,223,0,PRAT,Prat,Prat,2201,
COM,22255,53.0,22,22D,224,3,PRENESSAYE,Prénessaye,La Prénessaye,2209,
COM,22256,53.0,22,22D,222,0,QUEMPER GUEZENNEC,Quemper-Guézennec,Quemper-Guézennec,2201,
COM,22257,53.0,22,22D,223,0,QUEMPERVEN,Quemperven,Quemperven,2201,
COM,22258,53.0,22,22D,224,0,QUESSOY,Quessoy,Quessoy,2213,
COM,22259,53.0,22,22D,221,0,QUEVERT,Quévert,Quévert,2204,
COM,22260,53.0,22,22D,224,2,QUILLIO,Quillio,Le Quillio,2210,
COM,22261,53.0,22,22D,224,0,QUINTENIC,Quintenic,Quintenic,2206,
COM,22262,53.0,22,22D,224,0,QUINTIN,Quintin,Quintin,2215,
COM,22263,53.0,22,22D,221,2,QUIOU,Quiou,Le Quiou,2208,
COM,22264,53.0,22,22D,223,3,ROCHE JAUDY,Roche-Jaudy,La Roche-Jaudy,2227,
COM,22265,53.0,22,22D,223,0,ROSPEZ,Rospez,Rospez,2207,
COM,22266,53.0,22,22D,222,0,ROSTRENEN,Rostrenen,Rostrenen,2223,
COM,22267,53.0,22,22D,224,0,ROUILLAC,Rouillac,Rouillac,2202,
COM,22268,53.0,22,22D,221,0,RUCA,Ruca,Ruca,2217,
COM,22269,53.0,22,22D,222,0,RUNAN,Runan,Runan,2201,
COM,22271,53.0,22,22D,222,0,SAINT ADRIEN,Saint-Adrien,Saint-Adrien,2203,
COM,22272,53.0,22,22D,222,0,SAINT AGATHON,Saint-Agathon,Saint-Agathon,2205,
COM,22273,53.0,22,22D,224,0,SAINT ALBAN,Saint-Alban,Saint-Alban,2217,
COM,22274,53.0,22,22D,221,0,SAINT ANDRE DES EAUX,Saint-André-des-Eaux,Saint-André-des-Eaux,2208,
COM,22275,53.0,22,22D,224,0,SAINT BARNABE,Saint-Barnabé,Saint-Barnabé,2209,
COM,22276,53.0,22,22D,224,0,SAINT BIHY,Saint-Bihy,Saint-Bihy,2215,
COM,22277,53.0,22,22D,224,0,SAINT BRANDAN,Saint-Brandan,Saint-Brandan,2215,
COM,22278,53.0,22,22D,224,0,SAINT BRIEUC,Saint-Brieuc,Saint-Brieuc,2299,
COM,22279,53.0,22,22D,224,0,SAINT CARADEC,Saint-Caradec,Saint-Caradec,2210,
COM,22280,53.0,22,22D,221,0,SAINT CARNE,Saint-Carné,Saint-Carné,2208,
COM,22281,53.0,22,22D,224,0,SAINT CARREUC,Saint-Carreuc,Saint-Carreuc,2213,
COM,22282,53.0,22,22D,221,0,SAINT CAST LE GUILDO,Saint-Cast-le-Guildo,Saint-Cast-le-Guildo,2217,
COM,22283,53.0,22,22D,222,0,SAINT CLET,Saint-Clet,Saint-Clet,2201,
COM,22284,53.0,22,22D,222,0,SAINT CONNAN,Saint-Connan,Saint-Connan,2223,
COM,22285,53.0,22,22D,224,0,SAINT CONNEC,Saint-Connec,Saint-Connec,2210,
COM,22286,53.0,22,22D,224,0,SAINT DENOUAL,Saint-Denoual,Saint-Denoual,2217,
COM,22287,53.0,22,22D,224,0,SAINT DONAN,Saint-Donan,Saint-Donan,2221,
COM,22288,53.0,22,22D,224,0,SAINT ETIENNE DU GUE DE L ISLE,Saint-Étienne-du-Gué-de-l'Isle,Saint-Étienne-du-Gué-de-l'Isle,2209,
COM,22289,53.0,22,22D,222,0,SAINT FIACRE,Saint-Fiacre,Saint-Fiacre,2215,
COM,22291,53.0,22,22D,224,0,SAINT GILDAS,Saint-Gildas,Saint-Gildas,2215,
COM,22293,53.0,22,22D,222,0,SAINT GILLES LES BOIS,Saint-Gilles-les-Bois,Saint-Gilles-les-Bois,2222,
COM,22294,53.0,22,22D,222,0,SAINT GILLES PLIGEAUX,Saint-Gilles-Pligeaux,Saint-Gilles-Pligeaux,2223,
COM,22295,53.0,22,22D,224,0,SAINT GILLES VIEUX MARCHE,Saint-Gilles-Vieux-Marché,Saint-Gilles-Vieux-Marché,2210,
COM,22296,53.0,22,22D,224,0,SAINT GLEN,Saint-Glen,Saint-Glen,2216,
COM,22299,53.0,22,22D,221,0,SAINT HELEN,Saint-Hélen,Saint-Hélen,2208,
COM,22300,53.0,22,22D,224,0,SAINT HERVE,Saint-Hervé,Saint-Hervé,2210,
COM,22302,53.0,22,22D,221,0,SAINT JACUT DE LA MER,Saint-Jacut-de-la-Mer,Saint-Jacut-de-la-Mer,2214,
COM,22304,53.0,22,22D,222,0,SAINT JEAN KERDANIEL,Saint-Jean-Kerdaniel,Saint-Jean-Kerdaniel,2215,
COM,22305,53.0,22,22D,221,0,SAINT JOUAN DE L ISLE,Saint-Jouan-de-l'Isle,Saint-Jouan-de-l'Isle,2202,
COM,22306,53.0,22,22D,221,0,SAINT JUDOCE,Saint-Judoce,Saint-Judoce,2208,
COM,22307,53.0,22,22D,224,0,SAINT JULIEN,Saint-Julien,Saint-Julien,2221,
COM,22308,53.0,22,22D,221,0,SAINT JUVAT,Saint-Juvat,Saint-Juvat,2208,
COM,22310,53.0,22,22D,222,0,SAINT LAURENT,Saint-Laurent,Saint-Laurent,2201,
COM,22311,53.0,22,22D,221,0,SAINT LORMEL,Saint-Lormel,Saint-Lormel,2214,
COM,22312,53.0,22,22D,221,0,SAINT MADEN,Saint-Maden,Saint-Maden,2202,
COM,22313,53.0,22,22D,224,0,SAINT MARTIN DES PRES,Saint-Martin-des-Prés,Saint-Martin-des-Prés,2210,
COM,22314,53.0,22,22D,224,0,SAINT MAUDAN,Saint-Maudan,Saint-Maudan,2209,
COM,22315,53.0,22,22D,221,0,SAINT MAUDEZ,Saint-Maudez,Saint-Maudez,2214,
COM,22316,53.0,22,22D,224,0,SAINT MAYEUX,Saint-Mayeux,Saint-Mayeux,2210,
COM,22317,53.0,22,22D,221,0,SAINT MELOIR DES BOIS,Saint-Méloir-des-Bois,Saint-Méloir-des-Bois,2214,
COM,22318,53.0,22,22D,221,0,SAINT MICHEL DE PLELAN,Saint-Michel-de-Plélan,Saint-Michel-de-Plélan,2214,
COM,22319,53.0,22,22D,223,0,SAINT MICHEL EN GREVE,Saint-Michel-en-Grève,Saint-Michel-en-Grève,2220,
COM,22320,53.0,22,22D,222,0,SAINT NICODEME,Saint-Nicodème,Saint-Nicodème,2203,
COM,22321,53.0,22,22D,222,0,SAINT NICOLAS DU PELEM,Saint-Nicolas-du-Pélem,Saint-Nicolas-du-Pélem,2223,
COM,22322,53.0,22,22D,222,0,SAINT PEVER,Saint-Péver,Saint-Péver,2215,
COM,22323,53.0,22,22D,221,0,SAINT POTAN,Saint-Pôtan,Saint-Pôtan,2217,
COM,22324,53.0,22,22D,223,0,SAINT QUAY PERROS,Saint-Quay-Perros,Saint-Quay-Perros,2212,
COM,22325,53.0,22,22D,224,0,SAINT QUAY PORTRIEUX,Saint-Quay-Portrieux,Saint-Quay-Portrieux,2222,
COM,22326,53.0,22,22D,224,0,SAINT RIEUL,Saint-Rieul,Saint-Rieul,2206,
COM,22327,53.0,22,22D,221,0,SAINT SAMSON SUR RANCE,Saint-Samson-sur-Rance,Saint-Samson-sur-Rance,2219,
COM,22328,53.0,22,22D,222,0,SAINT SERVAIS,Saint-Servais,Saint-Servais,2203,
COM,22330,53.0,22,22D,224,0,SAINT THELO,Saint-Thélo,Saint-Thélo,2210,
