Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Code INSEE,GPS
Argol bel ensemble équestre sur 5 hectares,https://www.etreproprio.com/immobilier-23764750-vente-argol-bel-ensemble-equestre-sur-5-hectares-argol,455 400,Argol 29560,130,51 610,6.0,29001,"{""type"":""MultiPolygon"",""coordinates"":[[[[-4.328762247481781,48.263986877815256],[-4.328316901825028,48.26435522685484],[-4.328044114014493,48.26477700918189],[-4.327478264917406,48.26497030736514],[-4.327246958958379,48.26520426375605],[-4.327612466470805,48.26630206370565],[-4.327414535054975,48.266367676845924],[-4.32813802355775,48.26753811388814],[-4.328117761625911,48.26783938052196],[-4.328249607099488,48.26824143903898],[-4.326353693018743,48.26833122155574],[-4.325688185488788,48.26843129917561],[-4.32454511904019,48.26829988380764],[-4.324049590741077,48.26836680411474],[-4.322537900024759,48.26881489846521],[-4.322065930208497,48.26876920073361],[-4.321643853133674,48.26887763528381],[-4.320818248707857,48.26881954855481],[-4.320166012719888,48.26899557857997],[-4.319071577290273,48.26908699865413],[-4.318535850815373,48.26934163296141],[-4.318128999273546,48.269647003341596],[-4.317783616355332,48.269742531506296],[-4.316810374228022,48.269810144299235],[-4.315473330820851,48.26977290469165],[-4.314794555590887,48.269855669038066],[-4.313832990996963,48.26970566372046],[-4.312639072935664,48.26979234850222],[-4.312065876422756,48.2699724666955],[-4.311135774828418,48.27044759976261],[-4.310265012534972,48.27128139637458],[-4.309174126310301,48.27161286222431],[-4.308916708108799,48.27175712800217],[-4.308210417984749,48.27178824412413],[-4.308000809973417,48.271925930709386],[-4.30783721080037,48.27193697114978],[-4.307368557428549,48.27181781582663],[-4.306995136773258,48.27184818007463],[-4.30627791876689,48.27216098462841],[-4.305374221920681,48.27220340834981],[-4.305061064053378,48.27214147982916],[-4.304470617223801,48.27241208344893],[-4.303694503462086,48.272437556440146],[-4.303271375175298,48.272587552030174],[-4.3021504717472,48.272586472702294],[-4.300616894326507,48.27299586290951],[-4.299444434099501,48.27297445495327],[-4.298423589912575,48.27320660190965],[-4.297439104216126,48.273115711584744],[-4.295863520175239,48.27325203793993],[-4.295414889795455,48.273413520614966],[-4.294917947972214,48.273343957448965],[-4.294126138545536,48.273441721460905],[-4.292517797211737,48.274044475929315],[-4.291962496164162,48.27391525680044],[-4.291888678407124,48.27377343804516],[-4.291353710577406,48.27357609326706],[-4.291286108813522,48.27347906969071],[-4.289158643103068,48.27329611507333],[-4.2889987628887,48.273334006871906],[-4.288828845476448,48.27326047331017],[-4.28848848496255,48.273246265985456],[-4.288257969847814,48.27334092985203],[-4.28724099277128,48.27323027712296],[-4.287013946668597,48.27344761233667],[-4.286021285808848,48.273805313032575],[-4.285619087674735,48.27405786126557],[-4.285254034937812,48.274129203227915],[-4.284517093233614,48.27447651636147],[-4.284253515523854,48.27452803414909],[-4.283339637879607,48.27498566016026],[-4.283269009140178,48.27494484207886],[-4.282133657237679,48.27515228640187],[-4.281604148222679,48.27514070022784],[-4.28114337634727,48.2750390282825],[-4.280444987714388,48.274765883507676],[-4.279938975067353,48.27435707107415],[-4.279291353271433,48.274078979789],[-4.279112580385365,48.273863213677025],[-4.27877516098973,48.27369428447819],[-4.2786164208053,48.27337879119724],[-4.278461855753461,48.273288935362615],[-4.278645978511793,48.273015534713174],[-4.278414013934951,48.2725328794408],[-4.278434426591838,48.27238704676022],[-4.278528832023894,48.272101110693285],[-4.278841661186621,48.271711336690544],[-4.278528402244676,48.27169723609698],[-4.278087344032754,48.27193318074402],[-4.276775486859586,48.2720385207524],[-4.275667933549935,48.27188908422302],[-4.273954041175223,48.27150505662414],[-4.272602868150754,48.2710326794064],[-4.271980922248107,48.27096892370522],[-4.271592129147704,48.270721821938594],[-4.271115126648911,48.27064912567083],[-4.271252371372857,48.27040844577206],[-4.270889392365623,48.27013264334936],[-4.27047645943578,48.27000449134174],[-4.270305168899927,48.26978373524597],[-4.269841778088567,48.26956471991063],[-4.269802052189232,48.269473196870216],[-4.269346472801328,48.26936935580736],[-4.26869684141296,48.269066036555955],[-4.26854882917396,48.26882757943647],[-4.268398197193553,48.2689127628467],[-4.268167706396626,48.26890979942777],[-4.267161762435561,48.26858415509495],[-4.266351801160915,48.268207574724094],[-4.265314290585029,48.267947110838854],[-4.263476318566538,48.26777027521389],[-4.262887949858243,48.26750833236871],[-4.261497942581165,48.26716473027734],[-4.260218115214168,48.26668783094028],[-4.258948761812059,48.26548290439304],[-4.258616911718843,48.26542200897429],[-4.25806014710835,48.26500630069273],[-4.257701029124573,48.2648458819033],[-4.257592333839838,48.26465649767066],[-4.257441757363498,48.26464407866354],[-4.257046672937383,48.26423287353247],[-4.256289828769261,48.26374001749286],[-4.256030086836121,48.26347589470941],[-4.255787117887836,48.263441148145716],[-4.255437882889294,48.26320511957336],[-4.255180180684339,48.26265172954853],[-4.255279324060066,48.26242877469879],[-4.2557207983659,48.26227421006087],[-4.256150061378607,48.262246894020365],[-4.257315476675676,48.262552868682114],[-4.257656501814335,48.262572541539406],[-4.257835453957138,48.26249647118942],[-4.257950840399003,48.26254810139409],[-4.258073581300722,48.262358930187396],[-4.258497890979787,48.262099693738946],[-4.258886336524986,48.26197277684076],[-4.258913355213129,48.26187443195574],[-4.259257413444517,48.26175928162672],[-4.259200553514558,48.26169049639389],[-4.259537006595024,48.261490877841794],[-4.260349179689978,48.26138485512936],[-4.260613896607989,48.2608715931254],[-4.261030381800206,48.260742038183345],[-4.261391836054282,48.260419795421896],[-4.262188929405844,48.260410465981444],[-4.262642389985087,48.260166584689216],[-4.263496344510755,48.259981161541624],[-4.264811956438528,48.25951338604108],[-4.26540170678812,48.25947253282397],[-4.265662302295245,48.259301964654256],[-4.266780908632548,48.25897551516158],[-4.268123795415386,48.25880329591328],[-4.268551249025911,48.25886098068292],[-4.268646985012806,48.25867255618097],[-4.269169220657599,48.25843705741169],[-4.269510634155878,48.258361794818136],[-4.269731873572721,48.25839604493821],[-4.269829052667961,48.25831595991609],[-4.270465764143371,48.25822339159179],[-4.270506239568165,48.258154030836344],[-4.270372005821962,48.25813248927431],[-4.270475538891908,48.258000507647886],[-4.270401144484445,48.25795178335179],[-4.270227737607611,48.258038376112324],[-4.270328781399943,48.25811346842399],[-4.270052759663784,48.258074464858396],[-4.269554254398757,48.25769858761923],[-4.26959217560069,48.257806486669224],[-4.269408323724346,48.25791540808614],[-4.268769260797203,48.257990947774864],[-4.268660519171084,48.25779163468229],[-4.268700934457502,48.25769246019399],[-4.268790601179224,48.25769506495088],[-4.268808414189422,48.257637944855546],[-4.268331079615623,48.25746406367795],[-4.268290870058966,48.25736895555494],[-4.268035598283947,48.25733318644115],[-4.268063670920122,48.25722302643426],[-4.268022264539232,48.257197567700814],[-4.268102063980597,48.25714837347314],[-4.268076861455389,48.25699541469423],[-4.267775107118251,48.25701491794413],[-4.267372785861195,48.25718790224887],[-4.267233540152094,48.25715943760876],[-4.26688288054278,48.25736357202504],[-4.266569957681141,48.25735123151111],[-4.266286547821091,48.25745453665424],[-4.266132927975315,48.25761580432772],[-4.265770746994837,48.25773661218947],[-4.265578623959818,48.25798157343465],[-4.265168649351842,48.25817761021539],[-4.26392818069401,48.258503419984656],[-4.262800882534958,48.25857105179658],[-4.260908655743441,48.25848879820124],[-4.259676984299952,48.25858451261761],[-4.257844622809455,48.25913192609965],[-4.257047980656981,48.259242399192146],[-4.256165258202487,48.2597096509952],[-4.256098609326417,48.259687548789024],[-4.256141825027147,48.2596379040909],[-4.255597699863881,48.259617171490234],[-4.254896527482419,48.259438939202816],[-4.254695633832417,48.25945400958026],[-4.25400122098504,48.25903049050889],[-4.253999558096105,48.258920357953805],[-4.253128222045345,48.25833242678989],[-4.252921799216976,48.2576403440017],[-4.252915295534307,48.25693596388893],[-4.253589390934668,48.256731856225876],[-4.253812603181544,48.25658439705733],[-4.254555915266383,48.25647993534605],[-4.255246982236245,48.256291037448065],[-4.257066534693112,48.256239603149304],[-4.257598536929637,48.25612373048274],[-4.257336600804277,48.256039556492205],[-4.256927111976988,48.256111745126645],[-4.256801045472495,48.255884575915005],[-4.256325525983439,48.25587046945105],[-4.256178624060638,48.25578644225921],[-4.255766974602689,48.25574491027606],[-4.254941510218229,48.25574420000453],[-4.254869539652333,48.2558109744216],[-4.254696301292105,48.255732180248245],[-4.25372133122334,48.25582469167522],[-4.252148835389217,48.25575425956623],[-4.251213130033594,48.2554937523638],[-4.25058224870577,48.25543225293329],[-4.249348093923391,48.25511689529682],[-4.249184662367705,48.25506007975626],[-4.249207704737723,48.254981860329806],[-4.248894553126541,48.254967681084395],[-4.248231615350112,48.254771702723126],[-4.247993081369589,48.25480805137832],[-4.247740962727569,48.25474584291704],[-4.247634080223176,48.254657538990365],[-4.246910366006118,48.254511371069505],[-4.245928656941247,48.254063904879125],[-4.245236439838044,48.253851639151854],[-4.245083694137526,48.253685734772425],[-4.245237870017414,48.25345940686127],[-4.24504639065222,48.25332660360308],[-4.245020360198352,48.25314749139684],[-4.244731533107815,48.252858028950946],[-4.244784601107955,48.25233973965665],[-4.245525979363404,48.252123409230535],[-4.247371306832286,48.25137659610858],[-4.248180603535953,48.251162397362364],[-4.248580775467611,48.25043391897699],[-4.247647091605078,48.25072714937586],[-4.247090510505961,48.25071347399668],[-4.246779032357266,48.25080942240081],[-4.246443272768489,48.25082734889029],[-4.246381585481157,48.25077240883851],[-4.245919818209988,48.2508577135193],[-4.245489491534666,48.25077844323182],[-4.244776984255908,48.25081138519522],[-4.244457723999353,48.2506249912336],[-4.244415812828259,48.250428783369756],[-4.244121852430451,48.25012156422446],[-4.243699436076005,48.24911746046822],[-4.243526972416332,48.24896541599686],[-4.24289339298852,48.248687192172255],[-4.242631704242313,48.248260524760276],[-4.242495205568775,48.2477114141621],[-4.242286897572647,48.24748567125735],[-4.242749754466643,48.24710394447815],[-4.24296700668089,48.246667730922596],[-4.243661622194738,48.24616152593831],[-4.244778173395388,48.24563480805271],[-4.245126354228285,48.24502970796493],[-4.245358199047864,48.24480763912237],[-4.245695847554266,48.24462695554926],[-4.24642434222426,48.24450447055709],[-4.247156838007187,48.24422451430192],[-4.248086340443242,48.24361709499033],[-4.248264708315301,48.24337029651645],[-4.248428458115698,48.2419868030945],[-4.248276196879807,48.2418046089024],[-4.248254756560934,48.24131528903118],[-4.247923274539353,48.24072576189291],[-4.247630441553849,48.239837486778725],[-4.248458987568338,48.239430532806566],[-4.248742722258539,48.238839316649916],[-4.250357224181183,48.237971981051786],[-4.251760922721875,48.23756757017082],[-4.255500302148158,48.235994727842915],[-4.256551450781545,48.235623702316154],[-4.256928290713857,48.23552188900725],[-4.258310322616685,48.235392512551854],[-4.25842348766228,48.235977390971875],[-4.260030398973369,48.234968510760496],[-4.262233768675282,48.23322528230235],[-4.26293184113068,48.23310907506388],[-4.263517587745397,48.23279647820036],[-4.264949576143443,48.231482039825224],[-4.265023032776042,48.23132841869459],[-4.265519992190741,48.23101947561809],[-4.265904514770733,48.23100299814299],[-4.266039732651637,48.230464251178496],[-4.266483219980176,48.22965077878723],[-4.268395446572265,48.23075632814489],[-4.269494215713624,48.23097590153532],[-4.269962134949197,48.231191009488555],[-4.271173471238656,48.231187663739824],[-4.272396452889723,48.231043528709414],[-4.274624722566227,48.2311273880807],[-4.277170454277093,48.23086630504968],[-4.279641421947588,48.2304462304685],[-4.281093336370142,48.23035382489466],[-4.281694900009135,48.23055701760512],[-4.283795497188922,48.230841965680355],[-4.286548343646632,48.23033835708742],[-4.288307072327657,48.23032267485653],[-4.28937103516582,48.23009512148385],[-4.290864465657783,48.229648517300525],[-4.29340057139094,48.22868465019122],[-4.294432571761514,48.228139141902616],[-4.295334574139275,48.22749504294211],[-4.300989341195761,48.22593847674039],[-4.303491101181764,48.22440810744228],[-4.303878517108753,48.224091315036844],[-4.304423730719053,48.224190353650954],[-4.304463206426198,48.22285774792586],[-4.304227889112241,48.222049118642786],[-4.304851555942278,48.22165170962163],[-4.305196207602856,48.22113424218253],[-4.305084185756074,48.220697498933234],[-4.304645825899239,48.220257493090934],[-4.30533961335513,48.21944005607301],[-4.305270937632916,48.21889670592246],[-4.306044166135847,48.217901740252096],[-4.306328286662978,48.21641298492508],[-4.306546197904355,48.215878970033586],[-4.306805338325534,48.215661384925745],[-4.307185104819867,48.21473508612624],[-4.308223586853102,48.21447277045262],[-4.310445288187231,48.21444517374222],[-4.311718874780576,48.21401642277617],[-4.312426917237116,48.213974283687456],[-4.31365461737269,48.213244729627746],[-4.313729550671691,48.21282078082638],[-4.313436789900486,48.21240700798802],[-4.313689307243679,48.210945478913175],[-4.314127992440477,48.210006450503776],[-4.314624455490668,48.20957078450249],[-4.314894162976775,48.20899195999847],[-4.315892501835326,48.208723926319834],[-4.315810835282861,48.20851573412161],[-4.316500312073071,48.2080780107509],[-4.316880246156226,48.20768933144975],[-4.317155800298283,48.20764871948683],[-4.31781416677315,48.207045741323],[-4.318409213802515,48.20698889188386],[-4.318559089298931,48.20661811364432],[-4.318773269282659,48.20651534308857],[-4.3193968711733,48.20567233080871],[-4.320649890344408,48.20467000768356],[-4.320795870205836,48.20442688418855],[-4.320799074728969,48.20404172163833],[-4.321708145634018,48.20383249517518],[-4.321901559378991,48.2035222604334],[-4.322405122296817,48.20325509734547],[-4.322356878274431,48.203141522892885],[-4.323229532415282,48.202476384787296],[-4.323568573307175,48.20248422138972],[-4.323809499772672,48.2023698362473],[-4.323990333546343,48.20240648627295],[-4.324120676584476,48.20227457760836],[-4.32414280533896,48.202336458764734],[-4.324303754291567,48.20228849574051],[-4.324322579626587,48.20246263797794],[-4.325179997043057,48.202309911013344],[-4.325480013477473,48.2022316088896],[-4.325534429558416,48.202136953099405],[-4.325740696014322,48.202162078199876],[-4.325931749522922,48.20207790064602],[-4.327075526937876,48.20204018775612],[-4.327328110820659,48.202106708917576],[-4.327721063072956,48.20201629327785],[-4.327759747886848,48.202109676408405],[-4.327942796827264,48.20215250843796],[-4.328002588413637,48.20232952410871],[-4.327727090758121,48.2026810256071],[-4.327801085972286,48.202727027962155],[-4.327678911984384,48.20278162027815],[-4.327419013689764,48.20294418520666],[-4.327961799639934,48.202910416150104],[-4.327800642287001,48.203083104772475],[-4.327787412234139,48.203327920936424],[-4.326765869178204,48.20379722220726],[-4.326545952450775,48.20396543063392],[-4.326622569162104,48.20406910594672],[-4.327057758453332,48.20434024797689],[-4.327784969375053,48.20408716215911],[-4.327349374787124,48.20437632758674],[-4.327324041521037,48.204495381530684],[-4.327879176428432,48.204317160967896],[-4.328266568595733,48.20427408178201],[-4.328091448467357,48.20450185981761],[-4.328406129076754,48.20450939161505],[-4.328323857762754,48.2046952459189],[-4.328409013464467,48.20472428746007],[-4.328693141277212,48.20462889286445],[-4.3290735272217,48.20464227514081],[-4.329158515601188,48.204543907896756],[-4.329528944300225,48.20441783801412],[-4.329580630102058,48.2044977601667],[-4.329935385245916,48.20442417399969],[-4.32988359487934,48.20453764587732],[-4.329983401410091,48.20457481138162],[-4.330396008917432,48.20452834866795],[-4.330569016571841,48.204702835741344],[-4.330698364765985,48.20468032657854],[-4.330694625958235,48.20469230711584],[-4.330807840697549,48.20476749572557],[-4.330196327551622,48.20495827572551],[-4.330541143872503,48.20542480320585],[-4.330456152095664,48.205484313454384],[-4.330687557181477,48.205515095754635],[-4.330790343053786,48.20568039779097],[-4.331180667902355,48.20560007615756],[-4.331370502208532,48.20592442958803],[-4.331720364831023,48.20602916814631],[-4.332177557845451,48.20641911349508],[-4.33182823072484,48.20681317422955],[-4.331886060482052,48.20709242644763],[-4.331753452300869,48.20768355390475],[-4.331485473215579,48.207875547205354],[-4.331453358933386,48.20804291925489],[-4.331173166753655,48.20830254396157],[-4.331098806963523,48.20889456268412],[-4.330488138911129,48.209247046345375],[-4.328684316152439,48.20941983131835],[-4.327480646742171,48.209834492486],[-4.327026924567836,48.21014917928171],[-4.326215153771405,48.21051414623821],[-4.325055453444782,48.21077874684024],[-4.324385776126115,48.21133909317744],[-4.324103568401948,48.21140001544036],[-4.323424007343441,48.21289988003387],[-4.322765163035763,48.21354809945509],[-4.322296510670431,48.21386278791296],[-4.321226084731519,48.214293491847684],[-4.320575596225049,48.2147396595565],[-4.320352539031995,48.21517733771717],[-4.321386741699211,48.216313136028646],[-4.321637466798256,48.21674486787367],[-4.32138322645797,48.21845503398977],[-4.321522426162778,48.219163891051515],[-4.321661242194559,48.219510403580166],[-4.322447879798972,48.220576635769774],[-4.318780726195873,48.22203616849566],[-4.318778955024103,48.22257756866952],[-4.319172275050892,48.22331491955716],[-4.319127902024618,48.22367642727619],[-4.318737068332052,48.22448326898199],[-4.317641074546374,48.22569445918926],[-4.31851911977706,48.22731078383862],[-4.31921925393248,48.22829927115856],[-4.320520899767022,48.23164687823022],[-4.320705843976165,48.23183871150849],[-4.320713913208414,48.23287831374876],[-4.321362995240479,48.23483054434178],[-4.32163095929212,48.23591996669587],[-4.321637625842294,48.236696691990865],[-4.321795797210047,48.23697784146752],[-4.322004839529889,48.23722601003354],[-4.322374099519068,48.23742988589605],[-4.323346815202142,48.238246895608654],[-4.323865229579009,48.23884181736472],[-4.32427567781989,48.23914704878617],[-4.324574973582571,48.239780886364926],[-4.324906616443421,48.240073843847064],[-4.328069833530495,48.24194116883677],[-4.331542555587137,48.24276623141734],[-4.333949259645209,48.24671460344931],[-4.334321215611781,48.24688845920855],[-4.334308339193647,48.2470871612653],[-4.333955071094636,48.24710552531387],[-4.334718423551327,48.25027956735598],[-4.333805470811442,48.25024328798231],[-4.334162701467799,48.251446420186085],[-4.334234300750254,48.25294926044224],[-4.333311407871674,48.25397719121718],[-4.332504322232411,48.25462289475245],[-4.331912660654593,48.25624107608549],[-4.331568297549368,48.25635285468091],[-4.331700608235987,48.2571949601414],[-4.331604730769675,48.25764280565375],[-4.330286234439238,48.25976521457065],[-4.329186853916062,48.261130282336154],[-4.328992719169337,48.26119385641827],[-4.329091244056092,48.261745279957694],[-4.328762247481781,48.263986877815256]]],[[[-4.35654336910234,48.26800794429481],[-4.35729928139614,48.26776107669929],[-4.358066973228753,48.26779179894444],[-4.359081098385003,48.26800684952335],[-4.360189205049549,48.267046675397566],[-4.360844800314212,48.26699220071822],[-4.362062222157372,48.267025548919015],[-4.362715317826553,48.26679861790613],[-4.363958913323569,48.26653571378679],[-4.365564137115083,48.266554748569085],[-4.365437769975073,48.26793261629889],[-4.365222793502967,48.26862018552163],[-4.365958553842335,48.26980413595067],[-4.365951387197422,48.269936520307],[-4.365484651220578,48.27017984222111],[-4.366649479203687,48.27235814498015],[-4.366643149345599,48.273568561193024],[-4.367137887748088,48.27787077441418],[-4.365916197263638,48.278088949981026],[-4.365118014345502,48.27838278335598],[-4.363474078507116,48.27929781840763],[-4.362293710000589,48.28005286232927],[-4.362229623266262,48.28017524249002],[-4.362107828318444,48.280175614858514],[-4.361512925824183,48.28056788341671],[-4.360317562477805,48.28102291943066],[-4.358348780581734,48.28195904341532],[-4.357795688545838,48.28235048901102],[-4.357601435155306,48.28239423326323],[-4.357475579490909,48.28264607101805],[-4.357375465575528,48.282733644451014],[-4.357238737685845,48.28272409889589],[-4.357013292521908,48.283009256880305],[-4.356709247178149,48.28319720271006],[-4.355913366302815,48.28410801869787],[-4.355726884280782,48.28411061020288],[-4.355762418597488,48.28418068697617],[-4.355630526580978,48.284225057175036],[-4.355396924529408,48.284519755987326],[-4.355123106831118,48.28453682841275],[-4.35458566650302,48.285146867230516],[-4.354272993453049,48.28518624020074],[-4.353767089305674,48.2856153847445],[-4.353797886534875,48.28575804945997],[-4.353629976477287,48.28576761246503],[-4.353563000863979,48.28590823886744],[-4.353385339691695,48.285954555407905],[-4.353518807007081,48.286037504967545],[-4.352669782246924,48.28606602545651],[-4.352689984368521,48.28601687281024],[-4.352468825898657,48.2859845702726],[-4.352323717911768,48.286021627083045],[-4.35237535644789,48.28609070091659],[-4.351612883594548,48.28615719474017],[-4.351241290146342,48.28630776519108],[-4.351009729520211,48.286201105180446],[-4.350805753815541,48.28619483835674],[-4.350552583563648,48.28632085821181],[-4.350101495425802,48.28619353583419],[-4.350056449821578,48.28625869408531],[-4.349681859793982,48.28629106808996],[-4.349571271543589,48.2862554862113],[-4.349525312164329,48.28630443547568],[-4.349018909138779,48.28650767554812],[-4.348393090735374,48.286563827859915],[-4.34712134124235,48.28637736461894],[-4.346916509420491,48.286268128836554],[-4.346344726939313,48.28624590268888],[-4.346192086305836,48.28612257199808],[-4.345573250956426,48.286151165353445],[-4.34538142312929,48.28623178627985],[-4.343916636986465,48.28602025934164],[-4.34197543000506,48.28617813457457],[-4.34168021710208,48.286294099661724],[-4.341396351139712,48.28626839007538],[-4.341312567716439,48.28618233625499],[-4.341133029962886,48.2862540523326],[-4.340843324344232,48.28602177152761],[-4.339517171815977,48.285833192344775],[-4.339237485349392,48.28567257579143],[-4.339142671680782,48.2856432324047],[-4.339175660581013,48.285617685560126],[-4.339750152058819,48.285756346510844],[-4.339858627711282,48.2856411609796],[-4.339123965452225,48.2850633571841],[-4.338728888058471,48.284599970588296],[-4.338653665637943,48.2839449944807],[-4.338752587047807,48.283712931124114],[-4.339126053841729,48.28339149642237],[-4.339109878930018,48.28337262266402],[-4.339082010138025,48.28339604380196],[-4.338904003354427,48.28344958902537],[-4.338961197647884,48.28336470339129],[-4.338752789595365,48.28320055555364],[-4.338780000792749,48.28305608782364],[-4.339549725971277,48.28258620025031],[-4.339653804954967,48.2824008038964],[-4.339174574610527,48.28155770417261],[-4.33918848701644,48.281414967093994],[-4.339676668592426,48.281061993394],[-4.34002127586656,48.280553488321424],[-4.340531895458667,48.28012862971219],[-4.340228792897014,48.27985832570682],[-4.340267554691487,48.27973844015291],[-4.340963123933906,48.279581295385015],[-4.341083479145734,48.2793768108876],[-4.340950683708713,48.27923055231493],[-4.341005458171368,48.279118706233014],[-4.340805841943969,48.278988353454025],[-4.341035628796758,48.27849150702287],[-4.340914107476361,48.27835810146818],[-4.340988200270695,48.27804534761981],[-4.341636428844978,48.27722967510667],[-4.342557662264986,48.27674038856908],[-4.342716236859363,48.27644134999],[-4.343062626828976,48.27628514231455],[-4.343248246071205,48.27569525155988],[-4.343734660626927,48.27559177178198],[-4.34426732073454,48.275141119831545],[-4.344643527407151,48.27496588059067],[-4.34502559866347,48.274551710953894],[-4.345531358456542,48.27447051304549],[-4.345831727047684,48.27424667703184],[-4.34616079576745,48.27437347688042],[-4.346596945371719,48.27434631071135],[-4.346975035766778,48.2741555836811],[-4.347042214112231,48.27390018337416],[-4.34755819947296,48.27381472458377],[-4.347914703931673,48.27359551816695],[-4.348121478683472,48.273205811731884],[-4.348899869403183,48.27273169133737],[-4.349400235755802,48.27251526286373],[-4.350465106530426,48.27224105985511],[-4.351676365919717,48.27172638465953],[-4.352813899110533,48.27071385608622],[-4.354429933903504,48.26966785971618],[-4.35508117785868,48.26941759556653],[-4.355652034728604,48.269076552748075],[-4.35629566616663,48.268491495443556],[-4.356110250364353,48.26830786918171],[-4.35654336910234,48.26800794429481]]]]}"
